Date/Time,Unit,Value,
10/20/2020, 9:45:01 AM,F,101.536
10/20/2020, 10:45:01 AM,F,114.117
10/20/2020, 11:45:01 AM,F,117.71
10/20/2020, 12:45:01 PM,F,117.71
10/20/2020, 1:45:01 PM,F,116.811
10/20/2020, 2:45:01 PM,F,115.015
10/20/2020, 3:45:01 PM,F,105.131
10/20/2020, 4:45:01 PM,F,86.248
10/20/2020, 5:45:01 PM,F,73.649
10/20/2020, 6:45:01 PM,F,66.446
10/20/2020, 7:45:01 PM,F,61.943
10/20/2020, 8:45:01 PM,F,59.24
10/20/2020, 9:45:01 PM,F,54.735
10/20/2020, 10:45:01 PM,F,53.834
10/20/2020, 11:45:01 PM,F,52.933
10/21/2020, 12:45:01 AM,F,50.229
10/21/2020, 1:45:01 AM,F,48.427
10/21/2020, 2:45:01 AM,F,46.624
10/21/2020, 3:45:01 AM,F,46.624
10/21/2020, 4:45:01 AM,F,45.722
10/21/2020, 5:45:01 AM,F,43.919
10/21/2020, 6:45:01 AM,F,43.919
10/21/2020, 7:45:01 AM,F,46.624
10/21/2020, 8:45:01 AM,F,71.849
10/21/2020, 9:45:01 AM,F,93.444
10/21/2020, 10:45:01 AM,F,117.71
10/21/2020, 11:45:01 AM,F,111.421
10/21/2020, 12:45:01 PM,F,111.421
10/21/2020, 1:45:01 PM,F,117.71
10/21/2020, 2:45:01 PM,F,113.218
10/21/2020, 3:45:01 PM,F,102.435
10/21/2020, 4:45:01 PM,F,84.449
10/21/2020, 5:45:01 PM,F,71.849
10/21/2020, 6:45:01 PM,F,65.545
10/21/2020, 7:45:01 PM,F,61.042
10/21/2020, 8:45:01 PM,F,56.538
10/21/2020, 9:45:01 PM,F,56.538
10/21/2020, 10:45:01 PM,F,58.339
10/21/2020, 11:45:01 PM,F,61.943
10/22/2020, 12:45:01 AM,F,61.943
10/22/2020, 1:45:01 AM,F,61.943
10/22/2020, 2:45:01 AM,F,61.042
10/22/2020, 3:45:01 AM,F,61.042
10/22/2020, 4:45:01 AM,F,60.141
10/22/2020, 5:45:01 AM,F,60.141
10/22/2020, 6:45:01 AM,F,59.24
10/22/2020, 7:45:01 AM,F,60.141
10/22/2020, 8:45:01 AM,F,64.645
10/22/2020, 9:45:01 AM,F,70.048
10/22/2020, 10:45:01 AM,F,82.649
10/22/2020, 11:45:01 AM,F,109.624
10/22/2020, 12:45:01 PM,F,116.811
10/22/2020, 1:45:01 PM,F,110.523
10/22/2020, 2:45:01 PM,F,107.827
10/22/2020, 3:45:01 PM,F,97.041
10/22/2020, 4:45:01 PM,F,79.95
10/22/2020, 5:45:01 PM,F,69.147
10/22/2020, 6:45:01 PM,F,63.744
10/22/2020, 7:45:01 PM,F,61.042
10/22/2020, 8:45:01 PM,F,56.538
10/22/2020, 9:45:01 PM,F,53.834
10/22/2020, 10:45:01 PM,F,52.032
10/22/2020, 11:45:01 PM,F,50.229
10/23/2020, 12:45:01 AM,F,50.229
10/23/2020, 1:45:01 AM,F,57.438
10/23/2020, 2:45:01 AM,F,59.24
10/23/2020, 3:45:01 AM,F,60.141
10/23/2020, 4:45:01 AM,F,60.141
10/23/2020, 5:45:01 AM,F,61.042
10/23/2020, 6:45:01 AM,F,61.042
10/23/2020, 7:45:01 AM,F,61.943
10/23/2020, 8:45:01 AM,F,63.744
10/23/2020, 9:45:01 AM,F,66.446
10/23/2020, 10:45:01 AM,F,70.048
10/23/2020, 11:45:01 AM,F,76.35
10/23/2020, 12:45:01 PM,F,113.218
10/23/2020, 1:45:01 PM,F,115.913
10/23/2020, 2:45:01 PM,F,106.03
10/23/2020, 3:45:01 PM,F,86.248
10/23/2020, 4:45:01 PM,F,79.95
10/23/2020, 5:45:01 PM,F,68.247
10/23/2020, 6:45:01 PM,F,61.042
10/23/2020, 7:45:01 PM,F,59.24
10/23/2020, 8:45:01 PM,F,57.438
10/23/2020, 9:45:01 PM,F,53.834
10/23/2020, 10:45:01 PM,F,53.834
10/23/2020, 11:45:01 PM,F,53.834
10/24/2020, 12:45:01 AM,F,55.636
10/24/2020, 1:45:01 AM,F,54.735
10/24/2020, 2:45:01 AM,F,54.735
10/24/2020, 3:45:01 AM,F,54.735
10/24/2020, 4:45:01 AM,F,56.538
10/24/2020, 5:45:01 AM,F,59.24
10/24/2020, 6:45:01 AM,F,59.24
10/24/2020, 7:45:01 AM,F,60.141
10/24/2020, 8:45:01 AM,F,63.744
10/24/2020, 9:45:01 AM,F,69.147
10/24/2020, 10:45:01 AM,F,76.35
10/24/2020, 11:45:01 AM,F,90.746
10/24/2020, 12:45:01 PM,F,103.334
10/24/2020, 1:45:01 PM,F,90.746
10/24/2020, 2:45:01 PM,F,88.047
10/24/2020, 3:45:01 PM,F,87.148
10/24/2020, 4:45:01 PM,F,75.449
10/24/2020, 5:45:01 PM,F,67.347
10/24/2020, 6:45:01 PM,F,61.042
10/24/2020, 7:45:01 PM,F,61.943
10/24/2020, 8:45:01 PM,F,61.042
10/24/2020, 9:45:01 PM,F,61.042
10/24/2020, 10:45:01 PM,F,60.141
10/24/2020, 11:45:01 PM,F,55.636
10/25/2020, 12:45:01 AM,F,58.339
10/25/2020, 1:45:01 AM,F,59.24
10/25/2020, 2:45:01 AM,F,59.24
10/25/2020, 3:45:01 AM,F,59.24
10/25/2020, 4:45:01 AM,F,58.339
10/25/2020, 5:45:01 AM,F,58.339
10/25/2020, 6:45:01 AM,F,57.438
10/25/2020, 7:45:01 AM,F,58.339
10/25/2020, 8:45:01 AM,F,61.943
10/25/2020, 9:45:01 AM,F,63.744
10/25/2020, 10:45:01 AM,F,70.048
10/25/2020, 11:45:01 AM,F,75.449
10/25/2020, 12:45:01 PM,F,96.141
10/25/2020, 1:45:01 PM,F,85.348
10/25/2020, 2:45:01 PM,F,70.948
10/25/2020, 3:45:01 PM,F,68.247
10/25/2020, 4:45:01 PM,F,64.645
10/25/2020, 5:45:01 PM,F,61.943
10/25/2020, 6:45:01 PM,F,60.141
10/25/2020, 7:45:01 PM,F,57.438
10/25/2020, 8:45:01 PM,F,52.933
10/25/2020, 9:45:01 PM,F,49.328
10/25/2020, 10:45:01 PM,F,51.131
10/25/2020, 11:45:01 PM,F,50.229
10/26/2020, 12:45:01 AM,F,49.328
10/26/2020, 1:45:01 AM,F,44.821
10/26/2020, 2:45:01 AM,F,50.229
10/26/2020, 3:45:01 AM,F,54.735
10/26/2020, 4:45:01 AM,F,53.834
10/26/2020, 5:45:01 AM,F,52.032
10/26/2020, 6:45:01 AM,F,51.131
10/26/2020, 7:45:01 AM,F,49.328
10/26/2020, 8:45:01 AM,F,59.24
10/26/2020, 9:45:01 AM,F,72.749
10/26/2020, 10:45:01 AM,F,83.549
10/26/2020, 11:45:01 AM,F,96.141
10/26/2020, 12:45:01 PM,F,110.523
10/26/2020, 1:45:01 PM,F,96.141
10/26/2020, 2:45:01 PM,F,95.242
10/26/2020, 3:45:01 PM,F,90.746
10/26/2020, 4:45:01 PM,F,72.749
10/26/2020, 5:45:01 PM,F,63.744
10/26/2020, 6:45:01 PM,F,48.427
10/26/2020, 7:45:01 PM,F,44.821
10/26/2020, 8:45:01 PM,F,48.427
10/26/2020, 9:45:01 PM,F,44.821
10/26/2020, 10:45:01 PM,F,43.919
10/26/2020, 11:45:01 PM,F,43.919
10/27/2020, 12:45:01 AM,F,45.722
10/27/2020, 1:45:01 AM,F,42.116
10/27/2020, 2:45:01 AM,F,43.919
10/27/2020, 3:45:01 AM,F,39.411
10/27/2020, 4:45:01 AM,F,38.509
10/27/2020, 5:45:01 AM,F,42.116
10/27/2020, 6:45:01 AM,F,43.018
10/27/2020, 7:45:01 AM,F,47.525
10/27/2020, 8:45:01 AM,F,72.749
10/27/2020, 9:45:01 AM,F,91.645
10/27/2020, 10:45:01 AM,F,103.334
10/27/2020, 11:45:01 AM,F,113.218
10/27/2020, 12:45:01 PM,F,122.2
10/27/2020, 1:45:01 PM,F,117.71
10/27/2020, 2:45:01 PM,F,109.624
10/27/2020, 3:45:01 PM,F,102.435
10/27/2020, 4:45:01 PM,F,79.95
10/27/2020, 5:45:01 PM,F,66.446
10/27/2020, 6:45:01 PM,F,53.834
10/27/2020, 7:45:01 PM,F,50.229
10/27/2020, 8:45:01 PM,F,55.636
10/27/2020, 9:45:01 PM,F,52.032
10/27/2020, 10:45:01 PM,F,50.229
10/27/2020, 11:45:01 PM,F,48.427
10/28/2020, 12:45:01 AM,F,44.821
10/28/2020, 1:45:01 AM,F,45.722
10/28/2020, 2:45:01 AM,F,44.821
10/28/2020, 3:45:01 AM,F,41.214
10/28/2020, 4:45:01 AM,F,40.313
10/28/2020, 5:45:01 AM,F,38.509
10/28/2020, 6:45:01 AM,F,38.509
10/28/2020, 7:45:01 AM,F,39.411
10/28/2020, 8:45:01 AM,F,73.649
10/28/2020, 9:45:01 AM,F,92.544
10/28/2020, 10:45:01 AM,F,111.421
10/28/2020, 11:45:01 AM,F,123.996
10/28/2020, 12:45:01 PM,F,127.587
10/28/2020, 1:45:01 PM,F,123.996
10/28/2020, 2:45:01 PM,F,119.506
10/28/2020, 3:45:01 PM,F,102.435
10/28/2020, 4:45:01 PM,F,81.749
10/28/2020, 5:45:01 PM,F,68.247
10/28/2020, 6:45:01 PM,F,61.943
10/28/2020, 7:45:01 PM,F,56.538
10/28/2020, 8:45:01 PM,F,49.328
10/28/2020, 9:45:01 PM,F,46.624
10/28/2020, 10:45:01 PM,F,45.722
10/28/2020, 11:45:01 PM,F,48.427
10/29/2020, 12:45:01 AM,F,43.018
10/29/2020, 1:45:01 AM,F,42.116
10/29/2020, 2:45:01 AM,F,43.018
10/29/2020, 3:45:01 AM,F,40.313
10/29/2020, 4:45:01 AM,F,40.313
10/29/2020, 5:45:01 AM,F,40.313
10/29/2020, 6:45:01 AM,F,40.313
10/29/2020, 7:45:01 AM,F,43.018
10/29/2020, 8:45:01 AM,F,75.449
10/29/2020, 9:45:01 AM,F,95.242
10/29/2020, 10:45:01 AM,F,115.913
10/29/2020, 11:45:01 AM,F,120.404
10/29/2020, 12:45:01 PM,F,123.996
10/29/2020, 1:45:01 PM,F,120.404
10/29/2020, 2:45:01 PM,F,119.506
10/29/2020, 3:45:01 PM,F,112.32
10/29/2020, 4:45:01 PM,F,89.846
10/29/2020, 5:45:01 PM,F,75.449
10/29/2020, 6:45:01 PM,F,59.24
10/29/2020, 7:45:01 PM,F,59.24
10/29/2020, 8:45:01 PM,F,59.24
10/29/2020, 9:45:01 PM,F,56.538
10/29/2020, 10:45:01 PM,F,55.636
10/29/2020, 11:45:01 PM,F,52.933
10/30/2020, 12:45:01 AM,F,49.328
10/30/2020, 1:45:01 AM,F,50.229
10/30/2020, 2:45:01 AM,F,51.131
10/30/2020, 3:45:01 AM,F,46.624
10/30/2020, 4:45:01 AM,F,48.427
10/30/2020, 5:45:01 AM,F,46.624
10/30/2020, 6:45:01 AM,F,46.624
10/30/2020, 7:45:01 AM,F,46.624
10/30/2020, 8:45:01 AM,F,79.05
10/30/2020, 9:45:01 AM,F,95.242
10/30/2020, 10:45:01 AM,F,119.506
10/30/2020, 11:45:01 AM,F,129.382
10/30/2020, 12:45:01 PM,F,131.178
10/30/2020, 1:45:01 PM,F,131.178
10/30/2020, 2:45:01 PM,F,134.768
10/30/2020, 3:45:01 PM,F,109.624
10/30/2020, 4:45:01 PM,F,87.148
10/30/2020, 5:45:01 PM,F,72.749
10/30/2020, 6:45:01 PM,F,65.545
10/30/2020, 7:45:01 PM,F,54.735
10/30/2020, 8:45:01 PM,F,51.131
10/30/2020, 9:45:01 PM,F,48.427
10/30/2020, 10:45:01 PM,F,47.525
10/30/2020, 11:45:01 PM,F,45.722
10/31/2020, 12:45:01 AM,F,43.919
10/31/2020, 1:45:01 AM,F,43.018
10/31/2020, 2:45:01 AM,F,42.116
10/31/2020, 3:45:01 AM,F,43.919
10/31/2020, 4:45:01 AM,F,43.919
10/31/2020, 5:45:01 AM,F,46.624
10/31/2020, 6:45:01 AM,F,46.624
10/31/2020, 7:45:01 AM,F,48.427
10/31/2020, 8:45:01 AM,F,77.25
10/31/2020, 9:45:01 AM,F,92.544
10/31/2020, 10:45:01 AM,F,117.71
10/31/2020, 11:45:01 AM,F,132.075
10/31/2020, 12:45:01 PM,F,132.075
10/31/2020, 1:45:01 PM,F,124.894
10/31/2020, 2:45:01 PM,F,121.302
10/31/2020, 3:45:01 PM,F,115.015
10/31/2020, 4:45:01 PM,F,88.047
10/31/2020, 5:45:01 PM,F,79.95
10/31/2020, 6:45:01 PM,F,68.247
10/31/2020, 7:45:01 PM,F,63.744
10/31/2020, 8:45:01 PM,F,63.744
10/31/2020, 9:45:01 PM,F,62.844
10/31/2020, 10:45:01 PM,F,65.545
10/31/2020, 11:45:01 PM,F,63.744
11/1/2020, 12:45:01 AM,F,64.645
11/1/2020, 1:45:01 AM,F,60.141
11/1/2020, 1:45:01 AM,F,58.339
11/1/2020, 2:45:01 AM,F,53.834
11/1/2020, 3:45:01 AM,F,55.636
11/1/2020, 4:45:01 AM,F,54.735
11/1/2020, 5:45:01 AM,F,53.834
11/1/2020, 6:45:01 AM,F,56.538
11/1/2020, 7:45:01 AM,F,80.849
11/1/2020, 8:45:01 AM,F,97.94
11/1/2020, 9:45:01 AM,F,107.827
11/1/2020, 10:45:01 AM,F,89.846
11/1/2020, 11:45:01 AM,F,115.015
11/1/2020, 12:45:01 PM,F,99.738
11/1/2020, 1:45:01 PM,F,125.792
11/1/2020, 2:45:01 PM,F,98.839
11/1/2020, 3:45:01 PM,F,82.649
11/1/2020, 4:45:01 PM,F,73.649
11/1/2020, 5:45:01 PM,F,61.042
11/1/2020, 6:45:01 PM,F,60.141
11/1/2020, 7:45:01 PM,F,58.339
11/1/2020, 8:45:01 PM,F,57.438
11/1/2020, 9:45:01 PM,F,59.24
11/1/2020, 10:45:01 PM,F,60.141
11/1/2020, 11:45:01 PM,F,59.24
11/2/2020, 12:45:01 AM,F,60.141
11/2/2020, 1:45:01 AM,F,61.042
11/2/2020, 2:45:01 AM,F,55.636
11/2/2020, 3:45:01 AM,F,57.438
11/2/2020, 4:45:01 AM,F,57.438
11/2/2020, 5:45:01 AM,F,55.636
11/2/2020, 6:45:01 AM,F,55.636
11/2/2020, 7:45:01 AM,F,79.95
11/2/2020, 8:45:01 AM,F,96.141
11/2/2020, 9:45:01 AM,F,117.71
11/2/2020, 10:45:01 AM,F,132.973
11/2/2020, 11:45:01 AM,F,132.973
11/2/2020, 12:45:01 PM,F,130.28
11/2/2020, 1:45:01 PM,F,116.811
11/2/2020, 2:45:01 PM,F,107.827
11/2/2020, 3:45:01 PM,F,87.148
11/2/2020, 4:45:01 PM,F,72.749
11/2/2020, 5:45:01 PM,F,65.545
11/2/2020, 6:45:01 PM,F,60.141
11/2/2020, 7:45:01 PM,F,55.636
11/2/2020, 8:45:01 PM,F,54.735
11/2/2020, 9:45:01 PM,F,52.933
11/2/2020, 10:45:01 PM,F,51.131
11/2/2020, 11:45:01 PM,F,49.328
11/3/2020, 12:45:01 AM,F,50.229
11/3/2020, 1:45:01 AM,F,49.328
11/3/2020, 2:45:01 AM,F,47.525
11/3/2020, 3:45:01 AM,F,48.427
11/3/2020, 4:45:01 AM,F,47.525
11/3/2020, 5:45:01 AM,F,45.722
11/3/2020, 6:45:01 AM,F,47.525
11/3/2020, 7:45:01 AM,F,75.449
11/3/2020, 8:45:01 AM,F,88.047
11/3/2020, 9:45:01 AM,F,110.523
11/3/2020, 10:45:01 AM,F,111.421
11/3/2020, 11:45:01 AM,F,124.894
11/3/2020, 12:45:01 PM,F,120.404
11/3/2020, 1:45:01 PM,F,110.523
11/3/2020, 2:45:01 PM,F,88.947
11/3/2020, 3:45:01 PM,F,85.348
11/3/2020, 4:45:01 PM,F,70.948
11/3/2020, 5:45:01 PM,F,63.744
11/3/2020, 6:45:01 PM,F,57.438
11/3/2020, 7:45:01 PM,F,53.834
11/3/2020, 8:45:01 PM,F,50.229
11/3/2020, 9:45:01 PM,F,49.328
11/3/2020, 10:45:01 PM,F,47.525
11/3/2020, 11:45:01 PM,F,47.525
11/4/2020, 12:45:01 AM,F,46.624
11/4/2020, 1:45:01 AM,F,45.722
11/4/2020, 2:45:01 AM,F,45.722
11/4/2020, 3:45:01 AM,F,45.722
11/4/2020, 4:45:01 AM,F,44.821
11/4/2020, 5:45:01 AM,F,43.919
11/4/2020, 6:45:01 AM,F,45.722
11/4/2020, 7:45:01 AM,F,73.649
11/4/2020, 8:45:01 AM,F,97.041
11/4/2020, 9:45:01 AM,F,118.608
11/4/2020, 10:45:01 AM,F,131.178
11/4/2020, 11:45:01 AM,F,122.2
11/4/2020, 12:45:01 PM,F,126.689
11/4/2020, 1:45:01 PM,F,126.689
11/4/2020, 2:45:01 PM,F,113.218
11/4/2020, 3:45:01 PM,F,91.645
11/4/2020, 4:45:01 PM,F,75.449
11/4/2020, 5:45:01 PM,F,67.347
11/4/2020, 6:45:01 PM,F,66.446
11/4/2020, 7:45:01 PM,F,63.744
11/4/2020, 8:45:01 PM,F,63.744
11/4/2020, 9:45:01 PM,F,62.844
11/4/2020, 10:45:01 PM,F,57.438
11/4/2020, 11:45:01 PM,F,55.636
11/5/2020, 12:45:01 AM,F,53.834
11/5/2020, 1:45:01 AM,F,53.834
11/5/2020, 2:45:01 AM,F,52.933
11/5/2020, 3:45:01 AM,F,55.636
11/5/2020, 4:45:01 AM,F,53.834
11/5/2020, 5:45:01 AM,F,52.933
11/5/2020, 6:45:01 AM,F,56.538
11/5/2020, 7:45:01 AM,F,70.048
11/5/2020, 8:45:01 AM,F,81.749
11/5/2020, 9:45:01 AM,F,99.738
11/5/2020, 10:45:01 AM,F,115.913
11/5/2020, 11:45:01 AM,F,114.117
11/5/2020, 12:45:01 PM,F,100.637
11/5/2020, 1:45:01 PM,F,120.404
11/5/2020, 2:45:01 PM,F,97.94
11/5/2020, 3:45:01 PM,F,85.348
11/5/2020, 4:45:01 PM,F,77.25
11/5/2020, 5:45:01 PM,F,70.948
11/5/2020, 6:45:01 PM,F,70.048
11/5/2020, 7:45:01 PM,F,68.247
11/5/2020, 8:45:01 PM,F,69.147
11/5/2020, 9:45:01 PM,F,68.247
11/5/2020, 10:45:01 PM,F,67.347
11/5/2020, 11:45:01 PM,F,64.645
11/6/2020, 12:45:01 AM,F,58.339
11/6/2020, 1:45:01 AM,F,60.141
11/6/2020, 2:45:01 AM,F,59.24
11/6/2020, 3:45:01 AM,F,56.538
11/6/2020, 4:45:01 AM,F,57.438
11/6/2020, 5:45:01 AM,F,55.636
11/6/2020, 6:45:01 AM,F,55.636
11/6/2020, 7:45:01 AM,F,68.247
11/6/2020, 8:45:01 AM,F,76.35
11/6/2020, 9:45:01 AM,F,92.544
11/6/2020, 10:45:01 AM,F,95.242
11/6/2020, 11:45:01 AM,F,94.343
11/6/2020, 12:45:01 PM,F,94.343
11/6/2020, 1:45:01 PM,F,91.645
11/6/2020, 2:45:01 PM,F,84.449
11/6/2020, 3:45:01 PM,F,72.749
11/6/2020, 4:45:01 PM,F,62.844
11/6/2020, 5:45:01 PM,F,61.042
11/6/2020, 6:45:01 PM,F,58.339
11/6/2020, 7:45:01 PM,F,56.538
11/6/2020, 8:45:01 PM,F,52.032
11/6/2020, 9:45:01 PM,F,48.427
11/6/2020, 10:45:01 PM,F,50.229
11/6/2020, 11:45:01 PM,F,49.328
11/7/2020, 12:45:01 AM,F,50.229
11/7/2020, 1:45:01 AM,F,47.525
11/7/2020, 2:45:01 AM,F,47.525
11/7/2020, 3:45:01 AM,F,42.116
11/7/2020, 4:45:01 AM,F,41.214
11/7/2020, 5:45:01 AM,F,43.018
11/7/2020, 6:45:01 AM,F,44.821
11/7/2020, 7:45:01 AM,F,44.821
11/7/2020, 8:45:01 AM,F,50.229
11/7/2020, 9:45:01 AM,F,52.933
11/7/2020, 10:45:01 AM,F,52.933
11/7/2020, 11:45:01 AM,F,57.438
11/7/2020, 12:45:01 PM,F,73.649
11/7/2020, 1:45:01 PM,F,60.141
11/7/2020, 2:45:01 PM,F,82.649
11/7/2020, 3:45:01 PM,F,72.749
11/7/2020, 4:45:01 PM,F,48.427
11/7/2020, 5:45:01 PM,F,42.116
11/7/2020, 6:45:01 PM,F,38.509
11/7/2020, 7:45:01 PM,F,37.607
11/7/2020, 8:45:01 PM,F,35.803
11/7/2020, 9:45:01 PM,F,34.901
11/7/2020, 10:45:01 PM,F,33.097
11/7/2020, 11:45:01 PM,F,33.097
11/8/2020, 12:45:01 AM,F,32.195
11/8/2020, 1:45:01 AM,F,34.901
11/8/2020, 2:45:01 AM,F,31.293
11/8/2020, 3:45:01 AM,F,36.705
11/8/2020, 4:45:01 AM,F,33.097
11/8/2020, 5:45:01 AM,F,33.999
11/8/2020, 6:45:01 AM,F,33.999
11/8/2020, 7:45:01 AM,F,53.834
11/8/2020, 8:45:01 AM,F,61.042
11/8/2020, 9:45:01 AM,F,64.645
11/8/2020, 10:45:01 AM,F,61.042
11/8/2020, 11:45:01 AM,F,58.339
11/8/2020, 12:45:01 PM,F,79.95
11/8/2020, 1:45:01 PM,F,82.649
11/8/2020, 2:45:01 PM,F,77.25
11/8/2020, 3:45:01 PM,F,57.438
11/8/2020, 4:45:01 PM,F,51.131
11/8/2020, 5:45:01 PM,F,45.722
11/8/2020, 6:45:01 PM,F,45.722
11/8/2020, 7:45:01 PM,F,37.607
11/8/2020, 8:45:01 PM,F,42.116
11/8/2020, 9:45:01 PM,F,41.214
11/8/2020, 10:45:01 PM,F,33.999
11/8/2020, 11:45:01 PM,F,33.999
11/9/2020, 12:45:01 AM,F,32.195
11/9/2020, 1:45:01 AM,F,30.391
11/9/2020, 2:45:01 AM,F,34.901
11/9/2020, 3:45:01 AM,F,29.489
11/9/2020, 4:45:01 AM,F,33.999
11/9/2020, 5:45:01 AM,F,33.097
11/9/2020, 6:45:01 AM,F,33.999
11/9/2020, 7:45:01 AM,F,54.735
11/9/2020, 8:45:01 AM,F,64.645
11/9/2020, 9:45:01 AM,F,76.35
11/9/2020, 10:45:01 AM,F,80.849
11/9/2020, 11:45:01 AM,F,90.746
11/9/2020, 12:45:01 PM,F,88.947
11/9/2020, 1:45:01 PM,F,95.242
11/9/2020, 2:45:01 PM,F,85.348
11/9/2020, 3:45:01 PM,F,70.048
11/9/2020, 4:45:01 PM,F,52.032
11/9/2020, 5:45:01 PM,F,49.328
11/9/2020, 6:45:01 PM,F,44.821
11/9/2020, 7:45:01 PM,F,43.018
11/9/2020, 8:45:01 PM,F,36.705
11/9/2020, 9:45:01 PM,F,36.705
11/9/2020, 10:45:01 PM,F,33.999
11/9/2020, 11:45:01 PM,F,31.293
11/10/2020, 12:45:01 AM,F,29.489
11/10/2020, 1:45:01 AM,F,35.803
11/10/2020, 2:45:01 AM,F,31.293
11/10/2020, 3:45:01 AM,F,31.293
11/10/2020, 4:45:01 AM,F,29.489
11/10/2020, 5:45:01 AM,F,30.391
11/10/2020, 6:45:01 AM,F,33.097
11/10/2020, 7:45:01 AM,F,56.538
11/10/2020, 8:45:01 AM,F,70.048
11/10/2020, 9:45:01 AM,F,82.649
11/10/2020, 10:45:01 AM,F,92.544
11/10/2020, 11:45:01 AM,F,97.041
11/10/2020, 12:45:01 PM,F,99.738
11/10/2020, 1:45:01 PM,F,98.839
11/10/2020, 2:45:01 PM,F,89.846
11/10/2020, 3:45:01 PM,F,79.05
11/10/2020, 4:45:01 PM,F,54.735
11/10/2020, 5:45:01 PM,F,47.525
11/10/2020, 6:45:01 PM,F,43.919
11/10/2020, 7:45:01 PM,F,44.821
11/10/2020, 8:45:01 PM,F,39.411
11/10/2020, 9:45:01 PM,F,39.411
11/10/2020, 10:45:01 PM,F,40.313
11/10/2020, 11:45:01 PM,F,36.705
11/11/2020, 12:45:01 AM,F,33.999
11/11/2020, 1:45:01 AM,F,35.803
11/11/2020, 2:45:01 AM,F,33.097
11/11/2020, 3:45:01 AM,F,32.195
11/11/2020, 4:45:01 AM,F,31.293
11/11/2020, 5:45:01 AM,F,31.293
11/11/2020, 6:45:01 AM,F,31.293
11/11/2020, 7:45:01 AM,F,58.339
11/11/2020, 8:45:01 AM,F,70.048
11/11/2020, 9:45:01 AM,F,84.449
11/11/2020, 10:45:01 AM,F,94.343
11/11/2020, 11:45:01 AM,F,95.242
11/11/2020, 12:45:01 PM,F,92.544
11/11/2020, 1:45:01 PM,F,88.947
11/11/2020, 2:45:01 PM,F,85.348
11/11/2020, 3:45:01 PM,F,75.449
11/11/2020, 4:45:01 PM,F,59.24
11/11/2020, 5:45:01 PM,F,51.131
11/11/2020, 6:45:01 PM,F,44.821
11/11/2020, 7:45:01 PM,F,40.313
11/11/2020, 8:45:01 PM,F,38.509
11/11/2020, 9:45:01 PM,F,41.214
11/11/2020, 10:45:01 PM,F,38.509
11/11/2020, 11:45:01 PM,F,35.803
11/12/2020, 12:45:01 AM,F,39.411
11/12/2020, 1:45:01 AM,F,37.607
11/12/2020, 2:45:01 AM,F,35.803
11/12/2020, 3:45:01 AM,F,36.705
11/12/2020, 4:45:01 AM,F,37.607
11/12/2020, 5:45:01 AM,F,33.999
11/12/2020, 6:45:01 AM,F,33.999
11/12/2020, 7:45:01 AM,F,46.624
11/12/2020, 8:45:01 AM,F,72.749
11/12/2020, 9:45:01 AM,F,84.449
11/12/2020, 10:45:01 AM,F,95.242
11/12/2020, 11:45:01 AM,F,97.041
11/12/2020, 12:45:01 PM,F,97.041
11/12/2020, 1:45:01 PM,F,92.544
11/12/2020, 2:45:01 PM,F,85.348
11/12/2020, 3:45:01 PM,F,76.35
11/12/2020, 4:45:01 PM,F,59.24
11/12/2020, 5:45:01 PM,F,53.834
11/12/2020, 6:45:01 PM,F,44.821
11/12/2020, 7:45:01 PM,F,42.116
11/12/2020, 8:45:01 PM,F,37.607
11/12/2020, 9:45:01 PM,F,37.607
11/12/2020, 10:45:01 PM,F,37.607
11/12/2020, 11:45:01 PM,F,35.803
11/13/2020, 12:45:01 AM,F,37.607
11/13/2020, 1:45:01 AM,F,38.509
11/13/2020, 2:45:01 AM,F,34.901
11/13/2020, 3:45:01 AM,F,33.097
11/13/2020, 4:45:01 AM,F,34.901
11/13/2020, 5:45:01 AM,F,32.195
11/13/2020, 6:45:01 AM,F,33.097
11/13/2020, 7:45:01 AM,F,60.141
11/13/2020, 8:45:01 AM,F,75.449
11/13/2020, 9:45:01 AM,F,85.348
11/13/2020, 10:45:01 AM,F,90.746
11/13/2020, 11:45:01 AM,F,92.544
11/13/2020, 12:45:01 PM,F,88.947
11/13/2020, 1:45:01 PM,F,88.947
11/13/2020, 2:45:01 PM,F,81.749
11/13/2020, 3:45:01 PM,F,71.849
11/13/2020, 4:45:01 PM,F,58.339
11/13/2020, 5:45:01 PM,F,52.032
11/13/2020, 6:45:01 PM,F,45.722
11/13/2020, 7:45:01 PM,F,43.018
11/13/2020, 8:45:01 PM,F,41.214
11/13/2020, 9:45:01 PM,F,41.214
11/13/2020, 10:45:01 PM,F,42.116
11/13/2020, 11:45:01 PM,F,38.509
11/14/2020, 12:45:01 AM,F,40.313
11/14/2020, 1:45:01 AM,F,40.313
11/14/2020, 2:45:01 AM,F,40.313
11/14/2020, 3:45:01 AM,F,37.607
11/14/2020, 4:45:01 AM,F,36.705
11/14/2020, 5:45:01 AM,F,38.509
11/14/2020, 6:45:01 AM,F,52.933
11/14/2020, 7:45:01 AM,F,70.048
11/14/2020, 8:45:01 AM,F,80.849
11/14/2020, 9:45:01 AM,F,91.645
11/14/2020, 10:45:01 AM,F,98.839
11/14/2020, 11:45:01 AM,F,106.03
11/14/2020, 12:45:01 PM,F,101.536
11/14/2020, 1:45:01 PM,F,98.839
11/14/2020, 2:45:01 PM,F,96.141
11/14/2020, 3:45:01 PM,F,83.549
