"plot_number","Plant","start_date","start_time","end_date","end_time","dead","height","gopher"
1258,"RHOV",2020-02-04,0,2020-06-25,142,0,7.46,0
1259,"CEOL",2020-02-20,0,2020-06-25,126,1,7.4,0
1260,"RHOV",2020-02-04,0,2020-06-25,142,1,8.67,0
1261,"RHOV",2020-02-04,0,2020-06-25,142,0,5.36,1
1262,"MALA",2020-02-21,0,2020-06-25,125,0,45.7,0
1263,"SANI",2020-02-18,0,2020-06-25,128,1,12.2,0
1264,"RHOV",2020-02-07,0,2020-06-25,139,0,7.75,0
1265,"HEWH",2020-02-05,0,2020-06-25,141,1,24.2,0
1266,"RHOV",2020-02-03,0,2020-06-25,143,0,5.38,0
1267,"CEOL",2020-02-05,0,2020-06-25,141,1,16.5,0
1268,"HEWH",2020-02-05,0,2020-06-25,141,1,32.9,0
1269,"MALA",2020-02-14,0,2020-06-25,132,1,35.75,0
1270,"ADFA",2020-02-03,0,2020-06-25,143,1,69,0
1271,"SAME",2020-02-03,0,2020-06-25,143,0,21.4,1
1272,"ENCA",2020-02-05,0,2020-06-25,141,0,43.1,1
1273,"ENCA",2020-02-05,0,2020-06-25,141,0,31.2,0
1274,"ADFA",2020-02-03,0,2020-06-25,143,1,39.4,0
1275,"ADFA",2020-02-04,0,2020-06-24,141,1,51,0
1276,"RHOV",2020-03-27,0,2020-06-24,89,1,12.7,0
1277,"MALA",2020-02-21,0,2020-06-25,125,0,38.4,0
1278,"SANI",2020-02-18,0,2020-06-25,128,0,13.75,0
1279,"HEWH",2020-03-03,0,2020-06-25,114,0,22.1,0
1280,"SANI",2020-02-21,0,2020-06-25,125,0,8.4,0
1281,"CEOL",2020-03-02,0,2020-06-25,115,0,12,0
1283,"ENCA",2020-02-21,0,2020-06-25,125,1,7.2,0
1284,"HEWH",2020-03-03,0,2020-06-25,114,0,27.3,0
1285,"CEOL",2020-02-06,0,2020-06-25,140,0,20,0
1286,"HEWH",2020-02-27,0,2020-06-25,119,0,27.2,0
1287,"HEWH",2020-02-27,0,2020-06-25,119,1,31.4,0
1288,"SAAP",2020-02-13,0,2020-06-25,133,1,23.4,0
1289,"ADFA",2020-02-21,0,2020-06-25,125,0,63.5,0
1290,"HEAR",2020-02-27,0,2020-06-25,119,1,20.8,0
1291,"SAME",2020-03-03,0,2020-06-25,114,0,13.25,0
1292,"ENCA",2020-03-03,0,2020-06-25,114,0,32,0
1293,"HEWH",2020-03-02,0,2020-06-25,115,0,12.2,0
1294,"RHOV",2020-02-07,0,2020-06-25,139,0,6,0
1295,"CEOL",2020-02-20,0,2020-06-25,126,1,8.3,0
1296,"MALA",2020-02-21,0,2020-06-25,125,0,38.8,0
1297,"HEWH",2020-03-03,0,2020-06-25,114,0,22.4,0
1298,"ADFA",2020-02-21,0,2020-06-25,125,0,52.4,0
1299,"CEOL",2020-02-21,0,2020-06-25,125,0,14,0
1300,"ENCA",2020-03-02,0,2020-06-26,116,1,6.8,0
1301,"ADFA",2020-02-03,0,2020-06-26,144,0,28,0
1302,"HEWH",2020-02-18,0,2020-06-26,129,0,22,0
1303,"ENCA",2020-02-06,0,2020-06-26,141,0,26.25,0
1304,"ENCA",2020-02-06,0,2020-06-26,141,0,30,0
1305,"ADFA",2020-02-07,0,2020-06-26,140,0,64.5,0
1306,"MALA",2020-02-27,0,2020-06-26,120,0,40,0
1307,"SAAP",2020-02-01,0,2020-06-26,146,0,4.8,0
1308,"ENCA",2020-02-27,0,2020-06-26,120,0,32,0
1310,"RHOV",2020-02-06,0,2020-06-26,141,0,15.4,0
1311,"HEWH",2020-02-01,0,2020-06-26,146,1,14.1,0
1312,"RHOV",2020-02-06,0,2020-06-26,141,0,8,0
1313,"RHOV",2020-02-06,0,2020-06-26,141,0,12.25,0
1314,"SAME",2020-02-01,0,2020-06-26,146,1,8.3,0
1315,"ENCA",2020-02-06,0,2020-06-26,141,0,29,0
1316,"SAME",2020-02-01,0,2020-06-26,146,0,6.4,0
1317,"HEWH",2020-02-01,0,2020-06-26,146,0,24.8,0
1318,"SANI",2020-02-01,0,2020-06-26,146,0,11.6,0
1319,"SAAP",2020-02-01,0,2020-06-26,146,1,13.9,0
1320,"SAME",2020-02-01,0,2020-06-26,146,0,8.8,0
1321,"CEOL",2020-02-06,0,2020-06-26,141,0,25.75,0
1322,"RHOV",2020-02-06,0,2020-06-26,141,0,11.5,0
1323,"HEWH",2020-02-01,0,2020-06-26,146,0,20.9,0
1324,"SAME",2020-02-01,0,2020-06-26,146,0,10.4,0
1325,"SAME",2020-02-01,0,2020-06-26,146,0,14.7,0
1326,"MALA",2020-02-01,0,2020-06-26,146,0,31.4,0
1327,"SANI",2020-02-01,0,2020-06-26,146,1,6,0
1328,"SAME",2020-02-01,0,2020-06-26,146,0,9.8,0
1329,"HEWH",2020-02-01,0,2020-06-26,146,0,35.6,0
1330,"ENCA",2020-02-06,0,2020-06-26,141,0,31.25,0
1331,"SAME",2020-02-01,0,2020-06-26,146,0,10.4,0
1332,"ENCA",2020-02-06,0,2020-06-26,141,0,27.5,0
1333,"HEWH",2020-02-01,0,2020-06-26,146,0,19.8,0
1334,"HEWH",2020-02-01,0,2020-06-26,146,0,30.3,0
1335,"ENCA",2020-02-01,0,2020-06-26,146,1,29.5,0
1338,"CEOL",2020-02-06,0,2020-06-26,141,0,25.75,0
1339,"HEWH",2020-02-18,0,2020-06-26,129,0,33,0
1340,"CEOL",2020-02-06,0,2020-06-26,141,1,10.75,0
1341,"SANI",2020-02-18,0,2020-06-26,129,1,17.3,0
1342,"ENCA",2020-02-01,0,2020-06-26,146,0,34.6,0
1343,"SAAP",2020-02-18,0,2020-06-26,129,0,20.5,0
1344,"CEOL",2020-02-06,0,2020-06-26,141,1,8.75,0
1345,"RHOV",2020-02-06,0,2020-06-26,141,0,12.5,0
1346,"HEWH",2020-02-01,0,2020-06-26,146,0,23,0
1347,"ADFA",2020-02-06,0,2020-06-26,141,0,54,0
1348,"MALA",2020-02-18,0,2020-06-26,129,1,41.2,0
1349,"SAME",2020-03-03,0,2020-06-26,115,0,8.6,0
1350,"RHOV",2020-02-06,0,2020-06-26,141,0,10.5,0
1351,"ADFA",2020-02-06,0,2020-06-26,141,0,56.5,0
1352,"CEOL",2020-02-06,0,2020-06-26,141,1,19.5,0
1353,"RHOV",2020-02-06,0,2020-06-26,141,1,8.75,0
1354,"HEWH",2020-02-18,0,2020-06-26,129,0,20.2,0
1355,"SANI",2020-02-18,0,2020-06-26,129,0,14.5,0
1356,"RHOV",2020-02-06,0,2020-06-26,141,0,10.75,0
1357,"ENCA",2020-02-01,0,2020-06-26,146,1,24.9,0
1358,"CEOL",2020-02-06,0,2020-06-26,141,1,14.5,0
1359,"ADFA",2020-02-01,0,2020-06-26,146,1,25.2,0
1360,"CEOL",2020-02-01,0,2020-06-26,146,1,3.7,0
1361,"ENCA",2020-02-01,0,2020-06-26,146,1,23.75,0
1362,"ADFA",2020-02-01,0,2020-06-26,146,0,44.6,0
1363,"SAME",2020-02-01,0,2020-06-26,146,1,8.6,0
1364,"RHOV",2020-02-06,0,2020-06-26,141,0,5.08,0
1365,"ENCA",2020-02-01,0,2020-06-26,146,1,28.25,0
1366,"SAAP",2020-02-01,0,2020-06-26,146,0,12.1,0
1367,"RHOV",2020-02-06,0,2020-06-26,141,0,6.26,0
1368,"RHOV",2020-02-06,0,2020-06-26,141,0,11.5,0
1369,"ENCA",2020-02-06,0,2020-06-26,141,0,29.4,0
1370,"HEWH",2020-02-18,0,2020-06-26,129,0,12,1
1371,"CEOL",2020-02-06,0,2020-06-26,141,0,21,1
1372,"HEWH",2020-02-18,0,2020-06-26,129,0,24.5,0
1373,"MALA",2020-02-21,0,2020-06-26,126,0,24,0
1374,"SANI",2020-02-21,0,2020-06-26,126,0,13.1,1
1375,"CEOL",2020-02-01,0,2020-06-26,146,1,9.1,0
1376,"HEAR",2020-02-01,0,2020-06-26,146,0,17.9,0
1377,"SANI",2020-02-18,0,2020-06-26,129,0,11,0
1379,"HEWH",2020-02-01,0,2020-06-26,146,0,16.3,1
1380,"RHOV",2020-02-07,0,2020-06-26,140,1,9.25,0
1381,"CEOL",2020-02-01,0,2020-06-26,146,1,7.75,0
1382,"SAME",2020-02-01,0,2020-06-26,146,1,8,0
1383,"RHOV",2020-02-21,0,2020-06-25,125,0,14.7,0
1384,"CEOL",2020-02-20,0,2020-06-25,126,0,6.5,0
1385,"SAAP",2020-02-01,0,2020-06-26,146,1,12.2,0
1387,"CEOL",2020-03-03,0,2020-06-26,115,0,14.3,0
1388,"CEOL",2020-02-01,0,2020-06-26,146,1,9.3,0
1389,"HEWH",2020-02-01,0,2020-06-26,146,0,24.2,1
1390,"RHOV",2020-03-27,0,2020-06-25,90,0,12.4,0
1391,"CEOL",2020-02-01,0,2020-06-26,146,1,9.2,0
1392,"CEOL",2020-03-02,0,2020-06-26,116,0,19.6,0
1393,"SANI",2020-02-20,0,2020-06-25,126,0,10,0
1394,"ADFA",2020-02-21,0,2020-06-26,126,0,57,0
1395,"ADFA",2020-02-21,0,2020-06-26,126,0,63.5,0
1396,"HEWH",2020-02-01,0,2020-06-26,146,0,37.3,1
1399,"RHOV",2020-02-06,0,2020-06-26,141,0,15.4,0
1400,"SAAP",2020-02-28,0,2020-06-26,119,0,13.1,0
1401,"CEOL",2020-02-20,0,2020-06-25,126,0,14.5,0
1402,"RHOV",2020-03-27,0,2020-06-25,90,0,13.2,0
1403,"MALA",2020-02-21,0,2020-06-26,126,0,35.7,0
1404,"HEAR",2020-03-04,0,2020-06-05,93,1,11.5,0
1405,"RHOV",2020-02-06,0,2020-06-26,141,0,7.51,1
1406,"CEOL",2020-02-28,0,2020-06-26,119,0,9.5,0
1407,"HEAR",2020-03-04,0,2020-06-05,93,0,8,0
1409,"HEAR",2020-03-04,0,2020-06-05,93,1,16.9,0
1410,"HEAR",2020-03-04,0,2020-06-05,93,0,12.1,0
1411,"HEAR",2020-03-04,0,2020-06-05,93,0,8.9,0
1412,"RHOV",2020-02-06,0,2020-06-26,141,0,12.9,0
1413,"RHOV",2020-03-27,0,2020-06-26,91,0,9.5,0
1414,"RHOV",2020-02-06,0,2020-06-26,141,0,14,0
1415,"HEAR",2020-03-04,0,2020-06-26,114,1,10.1,0
1417,"HEAR",2020-03-04,0,2020-06-05,93,0,11.6,0
1418,"ADFA",2020-02-21,0,2020-06-26,126,0,60.3,0
1419,"SAAP",2020-02-01,0,2020-06-26,146,1,11.6,0
1420,"HEAR",2020-03-04,0,2020-06-26,114,0,8.3,1
1421,"HEAR",2020-03-04,0,2020-06-05,93,0,12,0
1423,"HEAR",2020-03-04,0,2020-06-05,93,0,9.4,0
1424,"HEAR",2020-03-04,0,2020-06-26,114,1,11.4,0
1425,"HEAR",2020-03-04,0,2020-06-05,93,0,12,0
1426,"HEAR",2020-03-04,0,2020-06-05,93,1,10.2,0
1428,"HEAR",2020-03-04,0,2020-06-24,112,1,7.6,0
1429,"HEAR",2020-03-04,0,2020-06-05,93,1,14.9,0
1430,"HEAR",2020-03-04,0,2020-06-26,114,1,20.2,0
1432,"HEAR",2020-03-04,0,2020-06-24,112,0,11.4,0
1434,"HEAR",2020-03-04,0,2020-06-26,114,1,16.6,0
1435,"HEAR",2020-03-04,0,2020-06-24,112,1,8.9,0
1436,"HEAR",2020-03-04,0,2020-06-24,112,0,13.1,0
1437,"HEAR",2020-03-04,0,2020-06-24,112,0,12.7,0
1438,"HEAR",2020-03-04,0,2020-06-24,112,0,12.5,1
1440,"HEAR",2020-03-05,0,2020-06-25,112,1,9.3,0
1441,"HEAR",2020-03-05,0,2020-06-25,112,0,7.8,0
1442,"HEAR",2020-03-04,0,2020-06-26,114,1,12.5,0
1443,"HEAR",2020-03-05,0,2020-06-26,113,1,8.3,0
1444,"HEAR",2020-03-05,0,2020-06-25,112,1,9.4,0
1446,"HEAR",2020-03-05,0,2020-06-24,111,1,10.6,0
1447,"HEAR",2020-03-04,0,2020-06-24,112,1,13,0
1448,"HEAR",2020-03-05,0,2020-06-24,111,1,8.5,0
1449,"HEAR",2020-03-04,0,2020-06-26,114,0,10.6,1
1450,"HEAR",2020-03-04,0,2020-06-24,112,1,9.6,0
1451,"HEAR",2020-03-05,0,2020-06-26,113,0,7.6,1
1452,"HEAR",2020-03-05,0,2020-06-26,113,0,9.1,1
1453,"HEAR",2020-03-04,0,2020-06-24,112,0,11.4,0
1454,"HEAR",2020-03-05,0,2020-06-25,112,1,8.2,0
1455,"HEAR",2020-03-04,0,2020-06-24,112,1,7.9,0
1456,"HEAR",2020-03-04,0,2020-06-24,112,0,8.4,0
1457,"HEAR",2020-03-04,0,2020-06-24,112,1,7.7,0
1458,"HEAR",2020-03-05,0,2020-06-25,112,0,13.9,0
1459,"HEAR",2020-03-05,0,2020-06-24,111,0,10.8,0
1460,"HEAR",2020-03-05,0,2020-06-24,111,0,8.1,0
1461,"HEAR",2020-03-05,0,2020-06-25,112,0,7.3,0
1462,"ADFA",2020-03-05,0,2020-06-24,111,1,20.2,0
1463,"ADFA",2020-03-05,0,2020-06-24,111,0,56.75,0
1464,"ADFA",2020-03-05,0,2020-06-25,112,0,42.5,0
1465,"ADFA",2020-03-05,0,2020-06-24,111,0,52.75,0
1466,"ADFA",2020-03-05,0,2020-06-24,111,0,51,1
1467,"ADFA",2020-03-05,0,2020-06-24,111,0,48.25,0
1468,"ADFA",2020-03-05,0,2020-06-05,92,0,36,0
1469,"ADFA",2020-03-05,0,2020-06-24,111,0,58,0
1470,"ADFA",2020-03-05,0,2020-06-24,111,0,54.25,0
1471,"ADFA",2020-03-05,0,2020-06-24,111,0,55.25,0
1472,"ADFA",2020-03-05,0,2020-06-05,92,0,50.1,0
1473,"ADFA",2020-03-05,0,2020-06-05,92,0,58.25,0
1474,"ADFA",2020-03-05,0,2020-06-05,92,0,36.75,0
1476,"ADFA",2020-03-05,0,2020-06-05,92,0,53.5,0
1477,"ADFA",2020-03-05,0,2020-06-05,92,0,42.9,0
1479,"SANI",2020-03-06,0,2020-06-05,91,0,10.6,0
1480,"HEAR",2020-03-05,0,2020-06-05,92,0,10.6,1
1481,"HEAR",2020-03-05,0,2020-06-05,92,1,6.9,0
1482,"HEAR",2020-03-05,0,2020-06-05,92,0,10.1,0
1483,"HEAR",2020-03-05,0,2020-06-05,92,1,6.3,0
1484,"HEAR",2020-03-05,0,2020-06-05,92,1,8.6,0
1485,"HEAR",2020-03-05,0,2020-06-24,111,1,8.6,0
1486,"HEAR",2020-03-05,0,2020-06-24,111,0,7.2,0
1487,"HEAR",2020-03-05,0,2020-06-26,113,1,7.9,0
1488,"HEAR",2020-03-05,0,2020-06-26,113,0,10.2,1
1491,"HEAR",2020-03-05,0,2020-06-26,113,1,12.9,0
1492,"HEAR",2020-03-05,0,2020-06-24,111,1,9.8,0
1493,"HEAR",2020-03-05,0,2020-06-24,111,1,9,0
1494,"HEAR",2020-03-05,0,2020-06-24,111,0,7.7,1
1495,"HEAR",2020-03-05,0,2020-06-24,111,1,8.6,0
1497,"HEAR",2020-03-05,0,2020-06-26,113,1,8.5,0
1498,"HEAR",2020-03-05,0,2020-06-26,113,1,10.1,0
1499,"HEAR",2020-03-05,0,2020-06-26,113,1,6.8,0
1500,"HEAR",2020-03-05,0,2020-06-25,112,1,8.7,0
1501,"SAME",2020-03-06,0,2020-06-05,91,0,9.6,0
1503,"SAME",2020-03-06,0,2020-06-26,112,0,9,0
1507,"HEAR",2020-03-05,0,2020-06-25,112,1,11.1,0
1508,"HEAR",2020-03-05,0,2020-06-25,112,1,7.9,0
1509,"HEAR",2020-03-05,0,2020-06-25,112,1,8.3,0
1510,"HEAR",2020-03-09,0,2020-06-24,107,0,18.3,0
1511,"HEAR",2020-03-05,0,2020-06-24,111,0,13.8,0
1512,"HEAR",2020-03-05,0,2020-06-24,111,1,9.1,0
1513,"HEAR",2020-03-05,0,2020-06-24,111,1,8.2,0
1514,"HEAR",2020-03-05,0,2020-06-25,112,1,10.4,0
1515,"HEAR",2020-03-05,0,2020-06-25,112,1,14.1,0
1517,"SAME",2020-03-05,0,2020-06-25,112,0,13.9,0
1518,"HEAR",2020-03-05,0,2020-06-24,111,0,36.1,0
1519,"HEAR",2020-03-05,0,2020-06-24,111,1,6.8,0
1520,"HEAR",2020-03-05,0,2020-06-25,112,1,7.8,0
1521,"HEAR",2020-03-05,0,2020-06-26,113,1,7.3,0
1522,"HEAR",2020-03-05,0,2020-06-26,113,1,7.3,0
1523,"HEAR",2020-03-05,0,2020-06-26,113,0,13.4,0
1524,"HEAR",2020-03-05,0,2020-06-26,113,0,12.3,0
1525,"HEAR",2020-03-05,0,2020-06-25,112,1,8.4,0
1526,"HEAR",2020-03-05,0,2020-06-26,113,0,10.3,0
1527,"HEAR",2020-03-05,0,2020-06-25,112,1,6.6,0
1528,"HEAR",2020-03-05,0,2020-06-26,113,1,6.4,0
1529,"HEAR",2020-03-05,0,2020-06-26,113,1,5.7,0
1531,"SANI",2020-03-06,0,2020-06-25,111,1,10.1,0
1532,"SAME",2020-03-06,0,2020-06-25,111,1,10.5,0
1533,"SANI",2020-03-06,0,2020-06-25,111,1,9.4,0
1534,"SANI",2020-03-06,0,2020-06-24,110,0,6.8,0
1535,"HEAR",2020-03-05,0,2020-06-26,113,1,7.25,0
1536,"HEAR",2020-03-05,0,2020-06-26,113,1,8.6,0
1537,"HEAR",2020-03-05,0,2020-06-26,113,1,3.1,0
1538,"HEAR",2020-03-05,0,2020-06-26,113,0,6.3,0
1539,"HEAR",2020-03-05,0,2020-06-26,113,1,6.4,0
1540,"SANI",2020-03-06,0,2020-06-25,111,0,5.5,0
1541,"SANI",2020-03-06,0,2020-06-24,110,0,12.6,1
1542,"SAME",2020-03-06,0,2020-06-24,110,0,10.7,0
1543,"SAME",2020-03-06,0,2020-06-24,110,0,12.3,0
1544,"SANI",2020-03-06,0,2020-06-24,110,1,7.1,0
1545,"SAME",2020-03-06,0,2020-06-24,110,0,3.4,0
1546,"SAME",2020-03-06,0,2020-06-25,111,0,6.5,0
1547,"SANI",2020-03-06,0,2020-06-24,110,0,2.9,1
1548,"SANI",2020-03-06,0,2020-06-25,111,0,7.6,1
1549,"SAME",2020-03-06,0,2020-06-25,111,0,6.1,0
1550,"SANI",2020-03-06,0,2020-06-24,110,1,13.1,0
1551,"SANI",2020-03-06,0,2020-06-24,110,0,9.1,0
1552,"SANI",2020-03-06,0,2020-06-25,111,0,7.5,0
1553,"SANI",2020-03-06,0,2020-06-25,111,0,9.75,1
1554,"SAME",2020-03-06,0,2020-06-25,111,0,5.25,1
1555,"SAME",2020-03-06,0,2020-06-26,112,0,4.2,0
1556,"SAME",2020-03-06,0,2020-06-26,112,1,5.75,0
1557,"SANI",2020-03-06,0,2020-06-26,112,0,8.4,0
1558,"SAME",2020-03-06,0,2020-06-26,112,0,11.8,0
1559,"SANI",2020-03-06,0,2020-06-26,112,0,7.75,0
1560,"SANI",2020-03-06,0,2020-06-26,112,1,8.25,0
1561,"SANI",2020-03-06,0,2020-06-26,112,1,9.75,0
1562,"SAME",2020-03-06,0,2020-06-26,112,0,4.9,0
1563,"SANI",2020-03-06,0,2020-06-26,112,1,4.4,0
1565,"SAME",2020-03-06,0,2020-06-26,112,1,6.4,0
1566,"SANI",2020-03-06,0,2020-06-26,112,1,7.2,0
1567,"SAME",2020-03-06,0,2020-06-26,112,0,5.1,1
1568,"SANI",2020-03-06,0,2020-06-26,112,1,12.5,0
1569,"SANI",2020-03-06,0,2020-06-26,112,0,7.5,0
1570,"SAME",2020-03-06,0,2020-06-26,112,0,5,1
1571,"SANI",2020-03-06,0,2020-06-26,112,0,8,0
1572,"SAME",2020-03-06,0,2020-06-25,111,1,1.7,0
1573,"SANI",2020-03-06,0,2020-06-25,111,1,7.8,0
1574,"SANI",2020-03-06,0,2020-06-25,111,0,11,0
1575,"SAME",2020-03-06,0,2020-06-05,91,0,4.8,0
1576,"SANI",2020-03-06,0,2020-06-25,111,1,10.6,0
1577,"SANI",2020-03-06,0,2020-06-25,111,1,10,0
1578,"SANI",2020-03-06,0,2020-06-25,111,1,8.5,0
1579,"SANI",2020-03-06,0,2020-06-24,110,0,3,0
1580,"SAME",2020-03-06,0,2020-06-24,110,0,9.6,0
1581,"SANI",2020-03-06,0,2020-06-25,111,0,12,1
1582,"SAME",2020-03-06,0,2020-06-25,111,0,9.6,0
1583,"SAME",2020-03-06,0,2020-06-24,110,1,4.2,0
1584,"SAME",2020-03-06,0,2020-06-24,110,0,6.5,1
1585,"SANI",2020-03-06,0,2020-06-24,110,1,9,0
1587,"SANI",2020-03-06,0,2020-06-24,110,1,14.8,0
1588,"SAME",2020-03-06,0,2020-06-24,110,1,3.3,0
1589,"SANI",2020-03-06,0,2020-06-25,111,0,15,0
1590,"HEAR",2020-03-09,0,2020-06-05,88,0,9.7,0
1591,"HEAR",2020-03-09,0,2020-06-05,88,1,5.7,0
1592,"HEAR",2020-03-09,0,2020-06-05,88,1,6.5,0
1593,"HEAR",2020-03-09,0,2020-06-24,107,1,12.8,0
1594,"SANI",2020-03-09,0,2020-06-24,107,0,3.8,0
1595,"SAME",2020-03-09,0,2020-06-24,107,1,8.4,0
1596,"SAME",2020-03-09,0,2020-06-24,107,0,6.5,0
1597,"SANI",2020-03-09,0,2020-06-24,107,1,6.9,0
1598,"SAME",2020-03-09,0,2020-06-24,107,1,3.4,0
1599,"SANI",2020-03-06,0,2020-06-05,91,0,9.4,0
1600,"SANI",2020-03-06,0,2020-06-24,110,0,12.3,0
1601,"SAME",2020-03-09,0,2020-06-05,88,0,6.2,0
1602,"SANI",2020-03-09,0,2020-06-05,88,0,6.25,1
1603,"SANI",2020-03-09,0,2020-06-24,107,0,5.8,1
1604,"SAME",2020-03-09,0,2020-06-24,107,0,4.5,0
1605,"HEAR",2020-03-09,0,2020-06-05,88,0,15.4,1
1606,"SAME",2020-03-09,0,2020-06-24,107,0,10.2,1
1607,"SANI",2020-03-09,0,2020-06-25,108,1,9.1,0
1608,"SAME",2020-03-09,0,2020-06-24,107,1,8.4,0
1609,"SANI",2020-03-09,0,2020-06-25,108,1,8.2,0
1610,"SAME",2020-03-09,0,2020-06-24,107,0,8,0
1611,"SANI",2020-03-09,0,2020-06-24,107,1,13.6,0
1612,"SAME",2020-03-09,0,2020-06-25,108,0,8.3,1
1613,"SANI",2020-03-09,0,2020-06-24,107,0,6.9,0
1614,"ADFA",2020-03-09,0,2020-06-26,109,1,96.5,0
1615,"SAME",2020-03-09,0,2020-06-25,108,1,13.8,0
1616,"SANI",2020-03-09,0,2020-06-25,108,1,10,0
1617,"ADFA",2020-03-09,0,2020-06-26,109,0,58.6,0
1618,"HEAR",2020-03-09,0,2020-06-05,88,1,13,0
1619,"SANI",2020-03-09,0,2020-06-24,107,1,5.6,0
1620,"ADFA",2020-03-09,0,2020-06-25,108,0,50.8,0
1621,"ADFA",2020-03-09,0,2020-06-26,109,0,57.75,0
1622,"ADFA",2020-03-09,0,2020-06-26,109,0,50,0
1623,"ADFA",2020-03-09,0,2020-06-26,109,0,52.4,0
1624,"ADFA",2020-03-09,0,2020-06-25,108,0,57,0
1625,"ADFA",2020-03-09,0,2020-06-25,108,1,65.1,0
1627,"ADFA",2020-03-18,0,2020-06-25,99,0,54.2,0
1628,"ADFA",2020-03-18,0,2020-06-24,98,1,50.3,0
1629,"HEAR",2020-03-18,0,2020-06-24,98,1,22.9,0
1630,"ADFA",2020-03-18,0,2020-06-24,98,0,63.8,1
1631,"ADFA",2020-03-18,0,2020-06-25,99,0,66.1,0
1632,"ADFA",2020-03-18,0,2020-06-25,99,0,71.1,0
1633,"ADFA",2020-03-18,0,2020-06-25,99,0,80.9,0
1634,"HEAR",2020-03-18,0,2020-06-25,99,0,14.5,0
1635,"ADFA",2020-03-18,0,2020-06-25,99,0,55.5,0
1636,"ADFA",2020-03-18,0,2020-06-24,98,0,55.2,0
1637,"ADFA",2020-03-18,0,2020-06-25,99,1,63.2,0
1638,"HEAR",2020-03-19,0,2020-06-24,97,1,9.9,0
1639,"ADFA",2020-03-19,0,2020-06-05,78,0,53.5,0
1640,"SANI",2020-03-27,0,2020-06-25,90,0,7.3,0
1641,"ADFA",2020-03-19,0,2020-06-05,78,0,60.2,0
1642,"HEAR",2020-03-19,0,2020-06-05,78,1,21.9,0
1643,"HEAR",2020-03-19,0,2020-06-05,78,0,19.5,0
1644,"ADFA",2020-03-19,0,2020-06-24,97,0,59.8,1
1646,"ADFA",2020-03-19,0,2020-06-24,97,0,60.4,0
1647,"SAME",2020-03-27,0,2020-06-25,90,0,8.4,1
1648,"SANI",2020-03-27,0,2020-06-26,91,1,7.6,0
1649,"SAME",2020-03-27,0,2020-06-26,91,0,7.9,0
1650,"SANI",2020-03-27,0,2020-06-26,91,0,8,0
1651,"SAME",2020-03-27,0,2020-06-25,90,0,5,0
1652,"SANI",2020-03-27,0,2020-06-25,90,1,8.1,0
1653,"SAME",2020-03-27,0,2020-06-24,89,0,9.1,0
1654,"SANI",2020-03-27,0,2020-06-24,89,0,6.4,0
1655,"SAME",2020-03-27,0,2020-06-05,70,1,5.1,0
1656,"SAME",2020-03-27,0,2020-06-05,70,0,12.1,0
1657,"SANI",2020-03-27,0,2020-06-25,90,0,5.8,1
1658,"SANI",2020-03-27,0,2020-06-25,90,0,7.7,0
1659,"SAME",2020-03-27,0,2020-06-25,90,0,7.6,1
1662,"SAME",2020-03-27,0,2020-06-25,90,0,9.3,1
1663,"SANI",2020-03-27,0,2020-06-24,89,0,9.5,1
1664,"SANI",2020-03-27,0,2020-06-05,70,0,5.1,0
1665,"SANI",2020-03-27,0,2020-06-24,89,1,9.5,0
1666,"SAME",2020-03-27,0,2020-06-24,89,1,12.5,0
1,"ENCA",2020-06-05,140,2020-10-27,284,0,42.2,0
2,"CEOL",2020-06-05,140,2020-10-27,284,0,30.4,0
3,"ENCA",2020-06-05,140,2020-10-27,284,0,21.5,0
4,"ENCA",2020-06-05,140,2020-10-27,284,0,13.6,0
5,"CEOL",2020-06-05,70,2020-10-27,214,0,10.7,0
7,"SAME",2020-06-05,106,2020-10-27,250,0,33.1,0
10,"RHOV",2020-06-05,140,2020-10-27,284,0,13.8,0
13,"HEWH",2020-06-05,140,2020-10-27,284,0,18.1,0
14,"HEWH",2020-06-05,140,2020-10-27,284,1,15.2,0
15,"CEOL",2020-06-05,140,2020-10-27,284,1,29.5,0
17,"SAAP",2020-06-05,113,2020-10-27,257,1,13,0
18,"SAME",2020-06-05,106,2020-10-27,250,1,16.9,0
19,"ENCA",2020-06-05,140,2020-10-27,284,0,36.8,0
21,"SAAP",2020-06-05,113,2020-10-27,257,0,14.9,0
23,"ENCA",2020-06-05,140,2020-10-27,284,0,43.4,0
24,"HEWH",2020-06-05,140,2020-10-27,284,0,7.9,0
26,"ENCA",2020-06-05,78,2020-10-27,222,0,66.5,0
27,"SAME",2020-06-05,106,2020-10-27,250,0,24.1,0
29,"SANI",2020-06-05,112,2020-10-27,256,1,4.4,0
31,"CEOL",2020-06-05,132,2020-10-27,276,1,26.4,0
34,"ADFA",2020-06-05,136,2020-10-27,280,1,28.2,0
35,"ADFA",2020-06-05,136,2020-10-27,280,0,12.2,0
37,"MALA",2020-06-05,113,2020-10-27,257,1,36.3,0
38,"HEWH",2020-06-05,139,2020-10-27,283,0,26.7,0
40,"CEOL",2020-06-05,132,2020-10-27,276,1,17.8,0
41,"CEOL",2020-06-05,132,2020-10-27,276,0,40.2,0
42,"HEWH",2020-06-05,139,2020-10-27,283,1,24.7,0
43,"ENCA",2020-06-05,139,2020-10-27,283,1,19.9,0
44,"ENCA",2020-06-05,139,2020-10-27,283,1,6.2,0
45,"ENCA",2020-06-05,139,2020-10-27,283,1,40.5,0
