"","plot_number","Plant","date","height","stem","growth","alive","date_dead","elevation","aspect","slope","summer_solar_radiation","spring_solar_radiation","winter_solar_radiation","diurnal_heat","heat_load","sol_rad_aspect","terrain_ruggedness","terrain_texture","topographic_position"
"893",622,"SANI",2020-03-01,17.8,0.17,NA,1,"december2021",475.667907714844,-0.688837563349227,17.8012924194336,7855.93994140625,8046.58544921875,6658.3095703125,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"894",622,"SANI",2020-07-01,26.3,0.4,8.5,1,"december2021",475.667907714844,-0.688837563349227,17.8012924194336,7855.93994140625,8046.58544921875,6658.3095703125,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"895",622,"SANI",2020-11-01,14.2,0.4,-12.1,1,"december2021",475.667907714844,-0.688837563349227,17.8012924194336,7855.93994140625,8046.58544921875,6658.3095703125,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"896",622,"SANI",2021-12-01,NA,NA,NA,0,"december2021",475.667907714844,-0.688837563349227,17.8012924194336,7855.93994140625,8046.58544921875,6658.3095703125,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"897",623,"RHOV",2020-03-01,12.6,0.6,NA,1,"november2020",475.667907714844,-0.688837563349227,17.8012924194336,30.1283226013184,82.7472763061523,44.5237503051758,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"898",623,"RHOV",2020-07-01,24.1,0.5,11.5,1,"november2020",475.667907714844,-0.688837563349227,17.8012924194336,30.1283226013184,82.7472763061523,44.5237503051758,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"899",623,"RHOV",2020-11-01,NA,NA,NA,0,"november2020",475.667907714844,-0.688837563349227,17.8012924194336,30.1283226013184,82.7472763061523,44.5237503051758,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"900",623,"RHOV",2021-12-01,NA,NA,NA,0,"november2020",475.667907714844,-0.688837563349227,17.8012924194336,30.1283226013184,82.7472763061523,44.5237503051758,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"901",624,"HEWH",2020-03-01,40,NA,NA,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,634.410522460938,358.561340332031,176.874969482422,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"902",624,"HEWH",2020-07-01,27.1,NA,-12.9,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,634.410522460938,358.561340332031,176.874969482422,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"903",624,"HEWH",2020-11-01,29.4,NA,2.3,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,634.410522460938,358.561340332031,176.874969482422,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"904",624,"HEWH",2021-12-01,35.1,NA,5.7,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,634.410522460938,358.561340332031,176.874969482422,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"905",626,"ADFA",2020-03-01,43.2,NA,NA,1,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,87.3231964111328,152.936386108398,132.924118041992,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"906",626,"ADFA",2020-07-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,87.3231964111328,152.936386108398,132.924118041992,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"907",626,"ADFA",2020-11-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,87.3231964111328,152.936386108398,132.924118041992,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"908",626,"ADFA",2021-12-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,87.3231964111328,152.936386108398,132.924118041992,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"909",627,"MALA",2020-03-01,15.1,0.17,NA,1,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,7441.99462890625,8009.99755859375,7040.11572265625,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"910",627,"MALA",2020-07-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,7441.99462890625,8009.99755859375,7040.11572265625,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"911",627,"MALA",2020-11-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,7441.99462890625,8009.99755859375,7040.11572265625,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"912",627,"MALA",2021-12-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,7441.99462890625,8009.99755859375,7040.11572265625,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"913",629,"HEWH",2020-03-01,26.8,NA,NA,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,9490.0703125,7819.091796875,4549.91552734375,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"914",629,"HEWH",2020-07-01,31.3,NA,4.5,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,9490.0703125,7819.091796875,4549.91552734375,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"915",629,"HEWH",2020-11-01,24,NA,-7.3,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,9490.0703125,7819.091796875,4549.91552734375,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"916",629,"HEWH",2021-12-01,34.5,NA,10.5,1,"alive",475.667907714844,-0.688837563349227,17.8012924194336,9490.0703125,7819.091796875,4549.91552734375,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"917",630,"SAME",2020-03-01,7.8,0.19,NA,1,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,9832.7744140625,7945.728515625,4551.6044921875,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"918",630,"SAME",2020-07-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,9832.7744140625,7945.728515625,4551.6044921875,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"919",630,"SAME",2020-11-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,9832.7744140625,7945.728515625,4551.6044921875,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"920",630,"SAME",2021-12-01,NA,NA,NA,0,"july2020",475.667907714844,-0.688837563349227,17.8012924194336,9832.7744140625,7945.728515625,4551.6044921875,-0.361012578010559,0.633195579051971,0.00584284495562315,177.676528930664,48.1013984680176,12.0017538070679
"921",637,"ENCA",2020-03-01,32,0.333,NA,1,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,8961.5283203125,7487.3134765625,3592.09204101562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"922",637,"ENCA",2020-07-01,NA,NA,NA,0,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,8961.5283203125,7487.3134765625,3592.09204101562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"923",637,"ENCA",2020-11-01,NA,NA,NA,0,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,8961.5283203125,7487.3134765625,3592.09204101562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"924",637,"ENCA",2021-12-01,NA,NA,NA,0,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,8961.5283203125,7487.3134765625,3592.09204101562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"925",643,"RHOV",2020-03-01,11.2,0.332,NA,1,"july2020",475.838348388672,0.200385869578142,22.2152786254883,7039.5771484375,7827.400390625,6644.32666015625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"926",643,"RHOV",2020-07-01,NA,NA,NA,0,"july2020",475.838348388672,0.200385869578142,22.2152786254883,7039.5771484375,7827.400390625,6644.32666015625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"927",643,"RHOV",2020-11-01,NA,NA,NA,0,"july2020",475.838348388672,0.200385869578142,22.2152786254883,7039.5771484375,7827.400390625,6644.32666015625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"928",643,"RHOV",2021-12-01,NA,NA,NA,0,"july2020",475.838348388672,0.200385869578142,22.2152786254883,7039.5771484375,7827.400390625,6644.32666015625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"929",646,"RHOV",2020-03-01,10.7,0.29,NA,1,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,330.531127929688,360.512969970703,913.459350585938,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"930",646,"RHOV",2020-07-01,NA,NA,NA,0,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,330.531127929688,360.512969970703,913.459350585938,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"931",646,"RHOV",2020-11-01,NA,NA,NA,0,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,330.531127929688,360.512969970703,913.459350585938,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"932",646,"RHOV",2021-12-01,NA,NA,NA,0,"july2020",469.574096679688,0.0184413451234943,18.5364799499512,330.531127929688,360.512969970703,913.459350585938,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"933",666,"SANI",2020-03-01,13.8,0.3,NA,1,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,10206.8740234375,7725.95849609375,3861.205078125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"934",666,"SANI",2020-07-01,23.5,0.8,9.7,1,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,10206.8740234375,7725.95849609375,3861.205078125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"935",666,"SANI",2020-11-01,NA,NA,NA,0,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,10206.8740234375,7725.95849609375,3861.205078125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"936",666,"SANI",2021-12-01,NA,NA,NA,0,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,10206.8740234375,7725.95849609375,3861.205078125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"937",668,"RHOV",2020-03-01,9.9,0.4,NA,1,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9895.98046875,7928.56640625,4472.29248046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"938",668,"RHOV",2020-07-01,10.1,0.5,0.199999999999999,1,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9895.98046875,7928.56640625,4472.29248046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"939",668,"RHOV",2020-11-01,NA,NA,NA,0,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9895.98046875,7928.56640625,4472.29248046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"940",668,"RHOV",2021-12-01,NA,NA,NA,0,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9895.98046875,7928.56640625,4472.29248046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"941",669,"ADFA",2020-03-01,60.5,NA,NA,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,186.548248291016,189.347045898438,148.137786865234,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"942",669,"ADFA",2020-07-01,57.1,1.1,-3.4,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,186.548248291016,189.347045898438,148.137786865234,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"943",669,"ADFA",2020-11-01,39.1,0.4,-18,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,186.548248291016,189.347045898438,148.137786865234,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"944",669,"ADFA",2021-12-01,NA,NA,NA,0,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,186.548248291016,189.347045898438,148.137786865234,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"945",670,"SAME",2020-03-01,18.3,0.5,NA,1,"alive",485.168090820312,-0.471946005889299,18.8554573059082,606.055358886719,347.186340332031,179.221267700195,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"946",670,"SAME",2020-07-01,6,0.3,-12.3,1,"alive",485.168090820312,-0.471946005889299,18.8554573059082,606.055358886719,347.186340332031,179.221267700195,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"947",670,"SAME",2020-11-01,10.5,0.6,4.5,1,"alive",485.168090820312,-0.471946005889299,18.8554573059082,606.055358886719,347.186340332031,179.221267700195,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"948",670,"SAME",2021-12-01,20.5,0.45,10,1,"alive",485.168090820312,-0.471946005889299,18.8554573059082,606.055358886719,347.186340332031,179.221267700195,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"949",672,"MALA",2020-03-01,20.3,0.27,NA,1,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,7925.96240234375,8045.056640625,6593.5361328125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"950",672,"MALA",2020-07-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,7925.96240234375,8045.056640625,6593.5361328125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"951",672,"MALA",2020-11-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,7925.96240234375,8045.056640625,6593.5361328125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"952",672,"MALA",2021-12-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,7925.96240234375,8045.056640625,6593.5361328125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"953",673,"ADFA",2020-03-01,61.4,0.26,NA,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,125.56477355957,162.884094238281,143.378631591797,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"954",673,"ADFA",2020-07-01,52.1,1.6,-9.3,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,125.56477355957,162.884094238281,143.378631591797,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"955",673,"ADFA",2020-11-01,52.8,1.1,0.699999999999996,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,125.56477355957,162.884094238281,143.378631591797,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"956",673,"ADFA",2021-12-01,NA,NA,NA,0,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,125.56477355957,162.884094238281,143.378631591797,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"957",674,"RHOV",2020-03-01,17.3,0.75,NA,1,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9119.908203125,8025.34375,5233.24072265625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"958",674,"RHOV",2020-07-01,23.2,0.6,5.9,1,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9119.908203125,8025.34375,5233.24072265625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"959",674,"RHOV",2020-11-01,NA,NA,NA,0,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9119.908203125,8025.34375,5233.24072265625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"960",674,"RHOV",2021-12-01,NA,NA,NA,0,"november2020",485.168090820312,-0.471946005889299,18.8554573059082,9119.908203125,8025.34375,5233.24072265625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"961",675,"SANI",2020-03-01,14.7,0.17,NA,1,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9099.6044921875,7975.7666015625,5138.12158203125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"962",675,"SANI",2020-07-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9099.6044921875,7975.7666015625,5138.12158203125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"963",675,"SANI",2020-11-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9099.6044921875,7975.7666015625,5138.12158203125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"964",675,"SANI",2021-12-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9099.6044921875,7975.7666015625,5138.12158203125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"965",678,"ADFA",2020-03-01,55.75,2.5,NA,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,9881.8232421875,7874.67333984375,4196.68701171875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"966",678,"ADFA",2020-07-01,51.3,2.6,-4.45,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,9881.8232421875,7874.67333984375,4196.68701171875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"967",678,"ADFA",2020-11-01,45.5,1.4,-5.8,1,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,9881.8232421875,7874.67333984375,4196.68701171875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"968",678,"ADFA",2021-12-01,NA,NA,NA,0,"december2021",485.168090820312,-0.471946005889299,18.8554573059082,9881.8232421875,7874.67333984375,4196.68701171875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"969",694,"HEAR",2020-03-01,15.6,0.44,NA,1,"july2020",475.838348388672,0.200385869578142,22.2152786254883,9807.599609375,7893.35009765625,4255.0400390625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"970",694,"HEAR",2020-07-01,NA,NA,NA,0,"july2020",475.838348388672,0.200385869578142,22.2152786254883,9807.599609375,7893.35009765625,4255.0400390625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"971",694,"HEAR",2020-11-01,NA,NA,NA,0,"july2020",475.838348388672,0.200385869578142,22.2152786254883,9807.599609375,7893.35009765625,4255.0400390625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"972",694,"HEAR",2021-12-01,NA,NA,NA,0,"july2020",475.838348388672,0.200385869578142,22.2152786254883,9807.599609375,7893.35009765625,4255.0400390625,-0.35779994726181,0.861555278301239,0.0030981742311269,190.516128540039,49.7947998046875,8.8768892288208
"973",696,"CEOL",2020-03-01,7.4,0.101,NA,1,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9884.044921875,7874.34521484375,4195.291015625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"974",696,"CEOL",2020-07-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9884.044921875,7874.34521484375,4195.291015625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"975",696,"CEOL",2020-11-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9884.044921875,7874.34521484375,4195.291015625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"976",696,"CEOL",2021-12-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9884.044921875,7874.34521484375,4195.291015625,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"977",698,"CEOL",2020-03-01,9.2,0.2,NA,1,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9624.5908203125,7601.4736328125,3956.07373046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"978",698,"CEOL",2020-07-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9624.5908203125,7601.4736328125,3956.07373046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"979",698,"CEOL",2020-11-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9624.5908203125,7601.4736328125,3956.07373046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"980",698,"CEOL",2021-12-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9624.5908203125,7601.4736328125,3956.07373046875,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"981",700,"RHOV",2020-03-01,12.3,0.65,NA,1,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9795.9208984375,7954.3466796875,4595.54345703125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"982",700,"RHOV",2020-07-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9795.9208984375,7954.3466796875,4595.54345703125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"983",700,"RHOV",2020-11-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9795.9208984375,7954.3466796875,4595.54345703125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"984",700,"RHOV",2021-12-01,NA,NA,NA,0,"july2020",485.168090820312,-0.471946005889299,18.8554573059082,9795.9208984375,7954.3466796875,4595.54345703125,-0.802004218101501,0.683052062988281,0.00464144814759493,181.248779296875,48.6753997802734,12.3580007553101
"985",702,"SANI",2020-03-01,8.5,0.3,NA,1,"alive",469.574096679688,0.0184413451234943,18.5364799499512,2426.205078125,1426.27941894531,1472.72094726562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"986",702,"SANI",2020-07-01,29.9,0.8,21.4,1,"alive",469.574096679688,0.0184413451234943,18.5364799499512,2426.205078125,1426.27941894531,1472.72094726562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"987",702,"SANI",2020-11-01,25.2,0.6,-4.7,1,"alive",469.574096679688,0.0184413451234943,18.5364799499512,2426.205078125,1426.27941894531,1472.72094726562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"988",702,"SANI",2021-12-01,81.1,1.3,55.9,1,"alive",469.574096679688,0.0184413451234943,18.5364799499512,2426.205078125,1426.27941894531,1472.72094726562,-1.35395050048828,0.814647436141968,0.00703100999817252,188.481948852539,49.1907005310059,11.151252746582
"989",708,"SAAP",2020-03-01,12,0.41,NA,1,"july2020",464.579742431641,0.459290339019396,25.4716548919678,9429.123046875,7781.431640625,4261.35205078125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"990",708,"SAAP",2020-07-01,NA,NA,NA,0,"july2020",464.579742431641,0.459290339019396,25.4716548919678,9429.123046875,7781.431640625,4261.35205078125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"991",708,"SAAP",2020-11-01,NA,NA,NA,0,"july2020",464.579742431641,0.459290339019396,25.4716548919678,9429.123046875,7781.431640625,4261.35205078125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"992",708,"SAAP",2021-12-01,NA,NA,NA,0,"july2020",464.579742431641,0.459290339019396,25.4716548919678,9429.123046875,7781.431640625,4261.35205078125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"993",709,"ENCA",2020-03-01,31.8,0.27,NA,1,"july2020",464.579742431641,0.459290339019396,25.4716548919678,10715.021484375,7659.328125,3468.203125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"994",709,"ENCA",2020-07-01,NA,NA,NA,0,"july2020",464.579742431641,0.459290339019396,25.4716548919678,10715.021484375,7659.328125,3468.203125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"995",709,"ENCA",2020-11-01,NA,NA,NA,0,"july2020",464.579742431641,0.459290339019396,25.4716548919678,10715.021484375,7659.328125,3468.203125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"996",709,"ENCA",2021-12-01,NA,NA,NA,0,"july2020",464.579742431641,0.459290339019396,25.4716548919678,10715.021484375,7659.328125,3468.203125,1.35471725463867,0.939222753047943,0.00120865041390061,191.981414794922,51.0330009460449,4.74567031860352
"997",715,"ENCA",2020-03-01,35.5,0.16,NA,1,"july2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",715,"ENCA",2020-07-01,NA,NA,NA,0,"july2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",715,"ENCA",2020-11-01,NA,NA,NA,0,"july2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",715,"ENCA",2021-12-01,NA,NA,NA,0,"july2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
