"","Plant","date","alive","elevation","aspect","slope","summer_solar_radiation","spring_solar_radiation","winter_solar_radiation","diurnal_heat","heat_load","sol_rad_aspect","terrain_ruggedness","terrain_texture","topographic_position","date_dead"
"1514","CEOL",2020-11-01,0,505.421905517578,0.0893548879017732,23.7851505279541,8584.208984375,8011.17529296875,5622.232421875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1515","CEOL",2021-12-01,0,505.421905517578,0.0893548879017732,23.7851505279541,8584.208984375,8011.17529296875,5622.232421875,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"november2020"
"1516","CEOL",2020-03-01,1,511.906372070312,0.43458365752458,25.515604019165,8717.978515625,7936.20458984375,4800.22705078125,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1517","CEOL",2020-05-01,1,511.906372070312,0.43458365752458,25.515604019165,8717.978515625,7936.20458984375,4800.22705078125,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1518","CEOL",2020-07-01,0,511.906372070312,0.43458365752458,25.515604019165,8717.978515625,7936.20458984375,4800.22705078125,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1519","CEOL",2020-11-01,0,511.906372070312,0.43458365752458,25.515604019165,8717.978515625,7936.20458984375,4800.22705078125,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1520","CEOL",2021-12-01,0,511.906372070312,0.43458365752458,25.515604019165,8717.978515625,7936.20458984375,4800.22705078125,0.352442681789398,0.932291269302368,0.00113342341501266,194.628219604492,51.6071014404297,16.7242450714111,"july2020"
"1521","ENCA",2020-03-01,1,505.421905517578,0.0893548879017732,23.7851505279541,9358.833984375,8007.33056640625,5030.32470703125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1522","ENCA",2020-05-01,1,505.421905517578,0.0893548879017732,23.7851505279541,9358.833984375,8007.33056640625,5030.32470703125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1523","ENCA",2020-07-01,0,505.421905517578,0.0893548879017732,23.7851505279541,9358.833984375,8007.33056640625,5030.32470703125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
"1524","ENCA",2020-11-01,0,505.421905517578,0.0893548879017732,23.7851505279541,9358.833984375,8007.33056640625,5030.32470703125,0.239994123578072,0.825417101383209,0.00138853781390935,198.086502075195,50.481201171875,16.9078407287598,"july2020"
